Time [s],Time Change [s],Baro_P [m],Kalman_P [m],Kalman_V [m/s],Kalman_A [m/s^2],Kalman_Gain_P,Kalman_Uncertainty_P
34178,0.0270,148.24,607.50,49.34,1.50,0.03364,0.01682
34198,0.0200,148.24,593.03,39.18,-0.53,0.03358,0.01679
34220,0.0220,148.24,578.92,29.29,-2.49,0.03360,0.01680
34241,0.0210,121.31,564.15,19.09,-4.51,0.03358,0.01679
34261,0.0200,121.31,549.67,9.20,-6.46,0.03352,0.01676
34281,0.0200,121.31,535.51,-0.37,-8.34,0.03346,0.01673
34303,0.0220,121.31,521.63,-9.70,-10.16,0.03349,0.01674
34324,0.0210,103.70,507.45,-19.13,-12.00,0.03347,0.01673
34344,0.0200,103.70,493.59,-28.24,-13.76,0.03341,0.01671
34369,0.0250,103.70,479.81,-37.20,-15.48,0.03357,0.01678
34391,0.0220,103.70,466.38,-45.86,-17.13,0.03359,0.01680
34412,0.0210,92.37,452.89,-54.48,-18.78,0.03357,0.01679
34432,0.0200,92.37,439.75,-62.79,-20.36,0.03351,0.01675
34452,0.0200,92.37,426.92,-70.83,-21.88,0.03345,0.01673
34474,0.0220,92.37,414.20,-78.66,-23.34,0.03348,0.01674
34495,0.0210,84.13,401.56,-86.39,-24.78,0.03346,0.01673
34515,0.0200,84.13,389.28,-93.83,-26.16,0.03340,0.01670
34535,0.0200,84.13,377.28,-101.01,-27.49,0.03335,0.01667
34563,0.0280,84.13,364.68,-108.23,-28.77,0.03363,0.01682
34584,0.0210,79.13,352.88,-115.11,-30.02,0.03361,0.01681
34604,0.0200,79.13,341.47,-121.72,-31.22,0.03355,0.01678
34624,0.0200,79.13,330.32,-128.08,-32.36,0.03349,0.01674
34646,0.0220,79.13,319.17,-134.28,-33.45,0.03352,0.01676
34667,0.0210,75.89,308.29,-140.29,-34.51,0.03350,0.01675
34687,0.0200,75.89,297.80,-146.04,-35.51,0.03344,0.01672
34707,0.0200,75.89,287.56,-151.56,-36.47,0.03338,0.01669
34734,0.0270,75.89,276.48,-157.15,-37.39,0.03362,0.01681
34755,0.0210,71.32,266.39,-162.41,-38.28,0.03360,0.01680
34775,0.0200,71.32,256.70,-167.42,-39.12,0.03354,0.01677
34795,0.0200,71.32,247.25,-172.22,-39.92,0.03348,0.01674
34817,0.0220,71.32,237.68,-176.90,-40.68,0.03351,0.01675
34838,0.0210,73.90,228.60,-181.29,-41.38,0.03349,0.01674
34858,0.0200,73.90,219.91,-185.44,-42.05,0.03343,0.01672
34878,0.0200,73.90,211.45,-189.41,-42.67,0.03337,0.01669
34900,0.0220,73.90,202.81,-193.29,-43.25,0.03340,0.01670
34928,0.0280,72.98,193.19,-197.26,-43.80,0.03369,0.01684
34948,0.0200,72.98,185.33,-200.72,-44.32,0.03362,0.01681
34968,0.0200,72.98,177.67,-204.00,-44.79,0.03356,0.01678
34990,0.0220,72.98,169.81,-207.21,-45.24,0.03358,0.01679
35011,0.0210,72.07,162.31,-210.22,-45.65,0.03356,0.01678
35031,0.0200,72.07,155.22,-213.04,-46.03,0.03350,0.01675
35051,0.0200,72.07,148.31,-215.69,-46.37,0.03344,0.01672
35073,0.0220,72.07,141.16,-218.29,-46.68,0.03347,0.01674
35094,0.0210,64.01,134.14,-220.87,-47.00,0.03345,0.01673
35119,0.0250,64.01,126.43,-223.48,-47.29,0.03361,0.01681
35139,0.0200,64.01,120.01,-225.71,-47.54,0.03355,0.01677
35161,0.0220,64.01,113.32,-227.88,-47.77,0.03357,0.01679
35182,0.0210,5.78,105.07,-231.16,-48.22,0.03355,0.01678
35202,0.0200,5.78,97.27,-234.21,-48.64,0.03349,0.01675
35222,0.0200,5.78,89.67,-237.10,-49.02,0.03343,0.01672
35244,0.0220,5.78,81.81,-239.91,-49.36,0.03346,0.01673
35265,0.0210,0.58,74.22,-242.62,-49.70,0.03344,0.01672
35285,0.0200,0.58,67.06,-245.13,-50.00,0.03339,0.01669
35316,0.0310,0.58,57.45,-248.00,-50.26,0.03380,0.01690
35338,0.0220,0.58,50.24,-250.25,-50.49,0.03382,0.01691
35359,0.0210,0.08,43.46,-252.31,-50.69,0.03379,0.01690
35379,0.0200,0.08,37.11,-254.18,-50.86,0.03372,0.01686
35399,0.0200,0.08,30.94,-255.90,-51.00,0.03365,0.01683
35421,0.0220,0.08,24.45,-257.58,-51.11,0.03367,0.01684
35442,0.0210,0.41,18.40,-259.07,-51.19,0.03365,0.01682
35462,0.0200,0.41,12.78,-260.38,-51.25,0.03358,0.01679
35482,0.0200,0.41,7.32,-261.56,-51.28,0.03352,0.01676
35509,0.0270,0.41,0.25,-262.94,-51.28,0.03376,0.01688
35530,0.0210,0.17,-5.10,-263.90,-51.25,0.03373,0.01687
35550,0.0200,0.17,-10.03,-264.69,-51.21,0.03367,0.01683
35570,0.0200,0.17,-14.82,-265.37,-51.14,0.03360,0.01680
35592,0.0220,0.17,-19.97,-266.03,-51.05,0.03362,0.01681
35613,0.0210,0.08,-24.70,-266.54,-50.93,0.03360,0.01680
35633,0.0200,0.08,-29.03,-266.89,-50.80,0.03354,0.01677
35653,0.0200,0.08,-33.23,-267.15,-50.65,0.03347,0.01674
35675,0.0220,0.08,-37.80,-267.40,-50.48,0.03350,0.01675
35703,0.0280,0.41,-43.77,-267.79,-50.28,0.03378,0.01689
35723,0.0200,0.41,-47.46,-267.69,-50.06,0.03371,0.01686
35743,0.0200,0.41,-51.04,-267.52,-49.82,0.03364,0.01682
35765,0.0220,0.41,-55.00,-267.34,-49.57,0.03366,0.01683
35786,0.0210,0.91,-58.56,-267.02,-49.30,0.03364,0.01682
35806,0.0200,0.91,-61.73,-266.57,-49.01,0.03357,0.01679
35826,0.0200,0.91,-64.79,-266.05,-48.71,0.03351,0.01676
35848,0.0220,0.91,-68.26,-265.54,-48.40,0.03354,0.01677
35869,0.0210,7.18,-71.13,-264.77,-48.04,0.03352,0.01676
35894,0.0250,7.18,-74.90,-264.08,-47.67,0.03367,0.01683
35914,0.0200,7.18,-77.26,-263.10,-47.28,0.03360,0.01680
35936,0.0220,7.18,-80.02,-262.14,-46.88,0.03362,0.01681
35957,0.0210,47.66,-81.06,-260.18,-46.30,0.03360,0.01680
35977,0.0200,47.66,-81.79,-258.15,-45.71,0.03354,0.01677
35997,0.0200,47.66,-82.45,-256.10,-45.12,0.03348,0.01674
36019,0.0220,47.66,-83.55,-254.10,-44.52,0.03350,0.01675
36040,0.0210,384.70,-73.04,-244.59,-42.44,0.03348,0.01674
36060,0.0200,384.70,-62.47,-235.26,-40.42,0.03342,0.01671
36087,0.0270,384.70,-53.57,-226.29,-38.41,0.03366,0.01683
36109,0.0220,384.70,-43.63,-217.29,-36.45,0.03368,0.01684
36130,0.0210,542.24,-28.33,-204.96,-33.84,0.03366,0.01683
36150,0.0200,542.24,-13.13,-192.92,-31.31,0.03359,0.01680
36170,0.0200,542.24,1.76,-181.20,-28.85,0.03353,0.01677
36192,0.0220,542.24,16.04,-169.80,-26.46,0.03355,0.01678
36213,0.0210,607.69,32.42,-157.21,-23.84,0.03353,0.01677
36233,0.0200,607.69,48.64,-144.94,-21.30,0.03347,0.01674
36253,0.0200,607.69,64.51,-133.01,-18.84,0.03341,0.01671
36280,0.0270,607.69,79.31,-121.39,-16.43,0.03365,0.01683
36301,0.0210,630.39,95.38,-109.47,-13.98,0.03363,0.01682
36321,0.0200,630.39,111.22,-97.87,-11.62,0.03357,0.01678
36341,0.0200,630.39,126.72,-86.61,-9.33,0.03350,0.01675
36363,0.0220,630.39,141.76,-75.65,-7.11,0.03353,0.01676
36384,0.0210,312.22,145.94,-72.00,-6.35,0.03351,0.01675
36404,0.0200,312.22,150.11,-68.44,-5.62,0.03345,0.01672
36424,0.0200,312.22,154.20,-64.96,-4.90,0.03339,0.01670
36446,0.0220,312.22,158.09,-61.56,-4.20,0.03342,0.01671
36474,0.0280,0.08,151.10,-65.15,-4.89,0.03370,0.01685
36494,0.0200,0.08,144.76,-68.56,-5.55,0.03364,0.01682
36514,0.0200,0.08,138.58,-71.85,-6.19,0.03357,0.01679
36536,0.0220,0.08,132.40,-75.01,-6.79,0.03359,0.01680
36557,0.0210,-0.08,126.43,-78.05,-7.37,0.03357,0.01679
36577,0.0200,-0.08,120.68,-80.95,-7.91,0.03351,0.01676
36597,0.0200,-0.08,115.07,-83.74,-8.44,0.03345,0.01672
36619,0.0220,-0.08,109.43,-86.42,-8.93,0.03348,0.01674
36640,0.0210,-0.08,104.01,-88.98,-9.41,0.03346,0.01673
36665,0.0250,-0.08,98.36,-91.47,-9.86,0.03361,0.01681
36685,0.0200,-0.08,93.29,-93.81,-10.28,0.03355,0.01678
36707,0.0220,-0.08,88.16,-96.05,-10.68,0.03357,0.01679
36728,0.0210,-0.08,83.24,-98.18,-11.06,0.03355,0.01678
36748,0.0200,-0.08,78.55,-100.20,-11.42,0.03349,0.01675
36768,0.0200,-0.08,73.98,-102.11,-11.76,0.03343,0.01672
36790,0.0220,-0.08,69.33,-103.95,-12.07,0.03346,0.01673
36811,0.0210,3.30,65.01,-105.61,-12.35,0.03344,0.01672
36831,0.0200,3.30,60.91,-107.17,-12.61,0.03339,0.01669
36858,0.0270,3.30,56.17,-108.72,-12.85,0.03363,0.01681
36880,0.0220,3.30,52.08,-110.13,-13.08,0.03365,0.01682
36901,0.0210,558.00,66.85,-99.13,-10.83,0.03363,0.01681
36921,0.0200,558.00,81.42,-88.44,-8.66,0.03356,0.01678
36941,0.0200,558.00,95.67,-78.06,-6.56,0.03350,0.01675
36963,0.0220,558.00,109.51,-67.96,-4.52,0.03353,0.01676
36984,0.0210,803.00,131.37,-52.71,-1.47,0.03351,0.01675
37004,0.0200,803.00,152.81,-37.93,1.48,0.03345,0.01672
37024,0.0200,803.00,173.79,-23.59,4.33,0.03339,0.01669
37051,0.0270,803.00,194.33,-9.50,7.11,0.03363,0.01682
37072,0.0210,811.04,214.87,4.31,9.84,0.03361,0.01680
37092,0.0200,811.04,234.95,17.69,12.46,0.03355,0.01677
37112,0.0200,811.04,254.59,30.64,14.99,0.03348,0.01674
37134,0.0220,811.04,273.89,43.24,17.43,0.03351,0.01676
37155,0.0210,971.60,298.14,58.98,20.49,0.03349,0.01675
37175,0.0200,971.60,321.80,74.19,23.44,0.03343,0.01672
37195,0.0200,971.60,344.92,88.90,26.27,0.03338,0.01669
37217,0.0220,971.60,367.75,103.22,29.01,0.03340,0.01670
37245,0.0280,868.71,387.44,115.10,31.21,0.03369,0.01685
37265,0.0200,868.71,405.85,126.35,33.33,0.03362,0.01681
37285,0.0200,868.71,423.83,137.19,35.35,0.03356,0.01678
37307,0.0220,868.71,441.70,147.75,37.30,0.03358,0.01679
37328,0.0210,4.29,430.02,138.79,35.36,0.03356,0.01678
37348,0.0200,4.29,418.45,130.04,33.48,0.03350,0.01675
37368,0.0200,4.29,407.12,121.53,31.65,0.03344,0.01672
37390,0.0220,4.29,396.23,113.29,29.87,0.03347,0.01673
37411,0.0210,0.08,385.28,105.13,28.12,0.03345,0.01673
37431,0.0200,0.08,374.46,97.18,26.43,0.03339,0.01670
37456,0.0250,0.08,364.25,89.51,24.77,0.03355,0.01678
37478,0.0220,0.08,353.93,81.95,23.16,0.03358,0.01679
37499,0.0210,0.50,343.74,74.58,21.59,0.03356,0.01678
37519,0.0200,0.50,333.69,67.40,20.08,0.03349,0.01675
37539,0.0200,0.50,323.86,60.44,18.61,0.03343,0.01672
37561,0.0220,0.50,314.33,53.69,17.19,0.03346,0.01673
37582,0.0210,4.95,305.07,47.21,15.82,0.03345,0.01672
37602,0.0200,4.95,295.97,40.90,14.51,0.03339,0.01669
37622,0.0200,4.95,287.06,34.79,13.23,0.03333,0.01667
37664,0.0420,4.95,278.83,28.92,11.95,0.03423,0.01711
37685,0.0210,2.15,269.96,22.90,10.71,0.03418,0.01709
37705,0.0200,2.15,261.27,17.07,9.50,0.03410,0.01705
37725,0.0200,2.15,252.79,11.43,8.34,0.03402,0.01701
37747,0.0220,2.15,244.51,5.98,7.22,0.03402,0.01701
37768,0.0210,3.47,236.44,0.72,6.14,0.03399,0.01699
37788,0.0200,3.47,228.55,-4.37,5.11,0.03391,0.01695
37808,0.0200,3.47,220.85,-9.28,4.11,0.03383,0.01692
37830,0.0220,3.47,213.30,-14.04,3.14,0.03385,0.01692
37851,0.0210,15.20,206.32,-18.38,2.26,0.03382,0.01691
37876,0.0250,15.20,199.38,-22.59,1.41,0.03396,0.01698
37896,0.0200,15.20,192.71,-26.67,0.60,0.03388,0.01694
37918,0.0220,15.20,186.12,-30.60,-0.19,0.03389,0.01695
37939,0.0210,499.62,196.12,-23.60,1.21,0.03386,0.01693
37959,0.0200,499.62,205.91,-16.82,2.55,0.03378,0.01689
37979,0.0200,499.62,215.49,-10.24,3.85,0.03371,0.01686
38001,0.0220,499.62,224.86,-3.85,5.11,0.03373,0.01686
38022,0.0210,8.92,217.50,-8.53,4.15,0.03370,0.01685
38042,0.0200,8.92,210.32,-13.05,3.24,0.03363,0.01682
38069,0.0270,8.92,203.16,-17.45,2.34,0.03386,0.01693
38091,0.0220,8.92,196.21,-21.72,1.48,0.03387,0.01694
38112,0.0210,0.41,189.15,-26.04,0.62,0.03384,0.01692
38132,0.0200,0.41,182.27,-30.21,-0.22,0.03377,0.01688
38152,0.0200,0.41,175.56,-34.23,-1.02,0.03370,0.01685
38174,0.0220,0.41,168.93,-38.12,-1.79,0.03371,0.01686
38195,0.0210,0.33,162.47,-41.88,-2.53,0.03368,0.01684
38215,0.0200,0.33,156.21,-45.49,-3.24,0.03362,0.01681
38235,0.0200,0.33,150.10,-48.97,-3.92,0.03355,0.01677
38262,0.0270,0.33,143.77,-52.38,-4.57,0.03378,0.01689
38283,0.0210,3.39,137.96,-55.57,-5.19,0.03375,0.01688
38303,0.0200,3.39,132.36,-58.63,-5.78,0.03368,0.01684
38323,0.0200,3.39,126.89,-61.57,-6.34,0.03361,0.01681
38345,0.0220,3.39,121.42,-64.41,-6.88,0.03363,0.01682
38366,0.0210,13.55,116.49,-66.91,-7.35,0.03361,0.01680
38386,0.0200,13.55,111.74,-69.29,-7.79,0.03354,0.01677
38406,0.0200,13.55,107.11,-71.58,-8.22,0.03348,0.01674
38428,0.0220,13.55,102.45,-73.78,-8.62,0.03350,0.01675
38449,0.0210,651.55,119.34,-61.85,-6.21,0.03348,0.01674
38476,0.0270,651.55,135.67,-50.17,-3.85,0.03372,0.01686
38496,0.0200,651.55,152.06,-38.81,-1.57,0.03365,0.01682
38518,0.0220,651.55,168.05,-27.76,0.64,0.03367,0.01683
38539,0.0210,0.91,161.86,-31.43,-0.10,0.03364,0.01682
38559,0.0200,0.91,155.85,-34.97,-0.80,0.03358,0.01679
38579,0.0200,0.91,149.98,-38.39,-1.48,0.03351,0.01676
38601,0.0220,0.91,144.17,-41.69,-2.13,0.03353,0.01677
38622,0.0210,-0.08,138.49,-44.89,-2.76,0.03351,0.01676
38642,0.0200,-0.08,132.98,-47.97,-3.36,0.03345,0.01673
38667,0.0250,-0.08,127.35,-50.97,-3.94,0.03360,0.01680
38689,0.0220,-0.08,121.98,-53.85,-4.50,0.03362,0.01681
38710,0.0210,0.17,116.80,-56.61,-5.03,0.03360,0.01680
38730,0.0200,0.17,111.79,-59.26,-5.54,0.03354,0.01677
38750,0.0200,0.17,106.91,-61.80,-6.02,0.03347,0.01674
38772,0.0220,0.17,102.02,-64.25,-6.48,0.03350,0.01675
38793,0.0210,7.02,97.53,-66.45,-6.89,0.03348,0.01674
38813,0.0200,7.02,93.22,-68.55,-7.28,0.03342,0.01671
38833,0.0200,7.02,89.02,-70.55,-7.65,0.03336,0.01668
38861,0.0280,7.02,84.35,-72.54,-8.01,0.03364,0.01682
38882,0.0210,618.29,100.82,-60.86,-5.65,0.03362,0.01681
38902,0.0200,618.29,117.01,-49.52,-3.37,0.03355,0.01678
38922,0.0200,618.29,132.84,-38.52,-1.16,0.03349,0.01675
38944,0.0220,618.29,148.29,-27.82,0.97,0.03352,0.01676
38965,0.0210,331.72,153.87,-23.75,1.78,0.03350,0.01675
38985,0.0200,331.72,159.36,-19.79,2.56,0.03344,0.01672
39005,0.0200,331.72,164.73,-15.95,3.32,0.03338,0.01669
39027,0.0220,331.72,169.97,-12.20,4.05,0.03341,0.01670
39053,0.0260,0.58,163.97,-15.84,3.30,0.03360,0.01680
39073,0.0200,0.58,158.19,-19.37,2.59,0.03354,0.01677
39093,0.0200,0.58,152.54,-22.78,1.90,0.03348,0.01674
39115,0.0220,0.58,146.96,-26.08,1.23,0.03350,0.01675
39136,0.0210,-0.08,141.51,-29.28,0.59,0.03348,0.01674
39156,0.0200,-0.08,136.21,-32.37,-0.03,0.03342,0.01671
39176,0.0200,-0.08,131.04,-35.35,-0.62,0.03337,0.01668
39198,0.0220,-0.08,125.91,-38.23,-1.19,0.03339,0.01670
39219,0.0210,0.50,120.94,-40.99,-1.74,0.03338,0.01669
39246,0.0270,0.50,115.82,-43.68,-2.26,0.03362,0.01681
39266,0.0200,0.50,111.11,-46.26,-2.77,0.03356,0.01678
39288,0.0220,0.50,106.41,-48.74,-3.25,0.03358,0.01679
39309,0.0210,84.71,104.69,-49.27,-3.34,0.03356,0.01678
39329,0.0200,84.71,103.07,-49.75,-3.42,0.03350,0.01675
39349,0.0200,84.71,101.49,-50.20,-3.50,0.03344,0.01672
39371,0.0220,84.71,99.86,-50.62,-3.57,0.03346,0.01673
39392,0.0210,-0.33,95.48,-52.88,-4.00,0.03345,0.01672
39412,0.0200,-0.33,91.26,-55.04,-4.42,0.03339,0.01670
39432,0.0200,-0.33,87.14,-57.12,-4.81,0.03333,0.01667
39459,0.0270,-0.33,82.71,-59.15,-5.19,0.03358,0.01679
39480,0.0210,-0.08,78.73,-61.06,-5.55,0.03356,0.01678
39500,0.0200,-0.08,74.91,-62.88,-5.89,0.03350,0.01675
39520,0.0200,-0.08,71.19,-64.63,-6.21,0.03344,0.01672
39542,0.0220,-0.08,67.43,-66.30,-6.52,0.03346,0.01673
39563,0.0210,9.91,64.16,-67.67,-6.77,0.03345,0.01672
39583,0.0200,9.91,61.04,-68.97,-7.00,0.03339,0.01669
39603,0.0200,9.91,58.00,-70.20,-7.22,0.03333,0.01667
39625,0.0220,9.91,54.90,-71.38,-7.42,0.03336,0.01668
39653,0.0280,0.58,51.14,-72.75,-7.65,0.03365,0.01683
39673,0.0200,0.58,48.03,-73.99,-7.87,0.03359,0.01679
39693,0.0200,0.58,45.01,-75.17,-8.07,0.03352,0.01676
39715,0.0220,0.58,41.92,-76.29,-8.26,0.03355,0.01677
39736,0.0210,0.00,38.96,-77.35,-8.43,0.03353,0.01676
39756,0.0200,0.00,36.16,-78.35,-8.60,0.03347,0.01673
39776,0.0200,0.00,33.44,-79.28,-8.75,0.03341,0.01670
39798,0.0220,0.00,30.63,-80.17,-8.89,0.03344,0.01672
39819,0.0210,25.95,28.84,-80.42,-8.90,0.03342,0.01671
39839,0.0200,25.95,27.19,-80.63,-8.91,0.03337,0.01668
39864,0.0250,25.95,25.20,-80.83,-8.90,0.03352,0.01676
39886,0.0220,25.95,23.50,-80.97,-8.89,0.03355,0.01677
39907,0.0210,635.74,42.39,-67.59,-6.19,0.03353,0.01676
39927,0.0200,635.74,60.94,-54.60,-3.58,0.03347,0.01673
39947,0.0200,635.74,79.09,-42.00,-1.06,0.03341,0.01671
39969,0.0220,635.74,96.81,-29.74,1.38,0.03344,0.01672
39990,0.0210,51.22,94.68,-30.70,1.18,0.03342,0.01671
40010,0.0200,51.22,92.64,-31.62,1.00,0.03337,0.01668
40030,0.0200,51.22,90.65,-32.49,0.82,0.03331,0.01666
40058,0.0280,51.22,88.44,-33.33,0.65,0.03360,0.01680
40079,0.0210,0.00,84.80,-35.25,0.26,0.03358,0.01679
40099,0.0200,0.00,81.27,-37.11,-0.11,0.03352,0.01676
40119,0.0200,0.00,77.84,-38.89,-0.46,0.03346,0.01673
40141,0.0220,0.00,74.40,-40.59,-0.80,0.03349,0.01674
40162,0.0210,0.33,71.10,-42.23,-1.12,0.03347,0.01673
40182,0.0200,0.33,67.92,-43.79,-1.43,0.03341,0.01671
40202,0.0200,0.33,64.82,-45.28,-1.72,0.03335,0.01668
40224,0.0220,0.33,61.70,-46.72,-1.99,0.03339,0.01669
40250,0.0260,0.00,58.45,-48.11,-2.26,0.03359,0.01679
40270,0.0200,0.00,55.56,-49.42,-2.51,0.03352,0.01676
40290,0.0200,0.00,52.75,-50.68,-2.75,0.03346,0.01673
40312,0.0220,0.00,49.90,-51.88,-2.98,0.03349,0.01675
40333,0.0210,11.40,47.56,-52.77,-3.14,0.03347,0.01674
40353,0.0200,11.40,45.33,-53.60,-3.30,0.03342,0.01671
40373,0.0200,11.40,43.16,-54.39,-3.44,0.03336,0.01668
40395,0.0220,11.40,40.95,-55.14,-3.57,0.03339,0.01669
40416,0.0210,21.07,39.16,-55.62,-3.66,0.03338,0.01669
40436,0.0200,21.07,37.48,-56.07,-3.73,0.03332,0.01666
40463,0.0270,21.07,35.47,-56.50,-3.80,0.03357,0.01678
40485,0.0220,21.07,33.78,-56.88,-3.85,0.03359,0.01680
40506,0.0210,3.30,31.60,-57.60,-3.98,0.03357,0.01679
40526,0.0200,3.30,29.54,-58.28,-4.10,0.03351,0.01675
40546,0.0200,3.30,27.54,-58.92,-4.21,0.03345,0.01673
40568,0.0220,3.30,25.47,-59.52,-4.31,0.03348,0.01674
40589,0.0210,-0.33,23.40,-60.15,-4.42,0.03346,0.01673
40609,0.0200,-0.33,21.44,-60.73,-4.52,0.03340,0.01670
40629,0.0200,-0.33,19.54,-61.28,-4.61,0.03335,0.01667
40656,0.0270,-0.33,17.27,-61.80,-4.69,0.03359,0.01680
40677,0.0210,-0.17,15.43,-62.26,-4.76,0.03357,0.01679
40697,0.0200,-0.17,13.71,-62.67,-4.82,0.03351,0.01676
40717,0.0200,-0.17,12.03,-63.05,-4.88,0.03345,0.01673
40739,0.0220,-0.17,10.28,-63.39,-4.93,0.03348,0.01674
40760,0.0210,1.32,8.69,-63.66,-4.96,0.03346,0.01673
40780,0.0200,1.32,7.21,-63.90,-4.99,0.03341,0.01670
40800,0.0200,1.32,5.78,-64.10,-5.01,0.03335,0.01667
40822,0.0220,1.32,4.27,-64.28,-5.02,0.03338,0.01669
40843,0.0210,0.83,2.85,-64.43,-5.03,0.03337,0.01668
40870,0.0270,0.83,1.10,-64.57,-5.03,0.03361,0.01681
40890,0.0200,0.83,-0.16,-64.65,-5.03,0.03355,0.01677
40912,0.0220,0.83,-1.50,-64.70,-5.01,0.03357,0.01679
40933,0.0210,0.33,-2.76,-64.74,-5.00,0.03355,0.01678
40953,0.0200,0.33,-3.91,-64.74,-4.98,0.03349,0.01675
40973,0.0200,0.33,-5.02,-64.72,-4.96,0.03343,0.01672
40995,0.0220,0.33,-6.22,-64.68,-4.93,0.03346,0.01673
41016,0.0210,0.50,-7.31,-64.61,-4.89,0.03345,0.01672
41036,0.0200,0.50,-8.29,-64.50,-4.85,0.03339,0.01669
41061,0.0250,0.50,-9.56,-64.39,-4.81,0.03355,0.01677
41083,0.0220,0.50,-10.59,-64.25,-4.76,0.03357,0.01679
41104,0.0210,0.50,-11.53,-64.07,-4.70,0.03355,0.01678
41124,0.0200,0.50,-12.36,-63.87,-4.64,0.03349,0.01675
41144,0.0200,0.50,-13.17,-63.65,-4.58,0.03343,0.01672
41166,0.0220,0.50,-14.07,-63.42,-4.52,0.03346,0.01673
41187,0.0210,0.91,-14.85,-63.16,-4.44,0.03345,0.01672
41207,0.0200,0.91,-15.55,-62.87,-4.37,0.03339,0.01669
41227,0.0200,0.91,-16.22,-62.57,-4.29,0.03333,0.01667
41255,0.0280,0.91,-17.33,-62.27,-4.21,0.03362,0.01681
41276,0.0210,0.41,-18.00,-61.94,-4.12,0.03360,0.01680
41296,0.0200,0.41,-18.58,-61.58,-4.04,0.03354,0.01677
41316,0.0200,0.41,-19.14,-61.22,-3.95,0.03348,0.01674
41338,0.0220,0.41,-19.79,-60.84,-3.86,0.03350,0.01675
41359,0.0210,4.71,-20.20,-60.36,-3.74,0.03349,0.01674
41379,0.0200,4.71,-20.54,-59.86,-3.63,0.03343,0.01671
41399,0.0200,4.71,-20.85,-59.35,-3.52,0.03337,0.01669
41421,0.0220,4.71,-21.26,-58.83,-3.40,0.03340,0.01670
41442,0.0210,474.70,-5.90,-47.97,-1.22,0.03339,0.01669
41467,0.0250,474.70,9.07,-37.34,0.90,0.03355,0.01677
41487,0.0200,474.70,23.94,-27.03,2.94,0.03349,0.01674
41509,0.0220,474.70,38.47,-16.99,4.93,0.03351,0.01676
41530,0.0210,560.96,55.62,-5.34,7.22,0.03349,0.01675
41550,0.0200,560.96,72.42,5.94,9.43,0.03344,0.01672
41570,0.0200,560.96,88.84,16.87,11.57,0.03338,0.01669
41592,0.0220,560.96,104.98,27.51,13.63,0.03341,0.01670
41613,0.0210,0.33,102.04,25.48,13.17,0.03340,0.01670
41633,0.0200,0.33,99.15,23.50,12.73,0.03334,0.01667
41660,0.0270,0.33,96.45,21.64,12.29,0.03358,0.01679
41682,0.0220,0.33,93.68,19.77,11.86,0.03361,0.01680
41703,0.0210,-0.08,90.93,17.93,11.45,0.03359,0.01679
41723,0.0200,-0.08,88.23,16.14,11.05,0.03353,0.01676
41743,0.0200,-0.08,85.59,14.41,10.66,0.03347,0.01673
41765,0.0220,-0.08,83.03,12.74,10.28,0.03349,0.01675
41786,0.0210,0.33,80.52,11.13,9.92,0.03348,0.01674
41806,0.0200,0.33,78.06,9.56,9.56,0.03342,0.01671
41826,0.0200,0.33,75.65,8.03,9.22,0.03336,0.01668
41848,0.0220,0.33,73.31,6.58,8.89,0.03339,0.01670
41874,0.0260,1.24,71.06,5.21,8.58,0.03359,0.01680
41894,0.0200,1.24,68.82,3.83,8.27,0.03353,0.01677
41914,0.0200,1.24,66.63,2.50,7.97,0.03347,0.01674
41936,0.0220,1.24,64.50,1.23,7.68,0.03350,0.01675
41957,0.0210,1.40,62.41,0.00,7.41,0.03348,0.01674
41977,0.0200,1.40,60.37,-1.19,7.14,0.03342,0.01671
41997,0.0200,1.40,58.38,-2.35,6.88,0.03337,0.01668
42019,0.0220,1.40,56.43,-3.45,6.63,0.03340,0.01670
42040,0.0210,0.99,54.51,-4.53,6.39,0.03338,0.01669
42060,0.0200,0.99,52.64,-5.57,6.16,0.03333,0.01666
42087,0.0270,0.99,50.77,-6.55,5.93,0.03357,0.01679
42109,0.0220,0.99,48.96,-7.52,5.71,0.03360,0.01680
42130,0.0210,0.50,47.18,-8.47,5.50,0.03358,0.01679
42150,0.0200,0.50,45.45,-9.38,5.30,0.03352,0.01676
42170,0.0200,0.50,43.77,-10.27,5.10,0.03346,0.01673
42192,0.0220,0.50,42.10,-11.10,4.91,0.03348,0.01674
42213,0.0210,0.33,40.48,-11.92,4.73,0.03347,0.01673
42233,0.0200,0.33,38.91,-12.70,4.55,0.03341,0.01670
42253,0.0200,0.33,37.38,-13.45,4.39,0.03335,0.01668
42275,0.0220,0.33,35.85,-14.16,4.22,0.03338,0.01669
42301,0.0260,0.41,34.31,-14.83,4.07,0.03359,0.01679
42321,0.0200,0.41,32.89,-15.49,3.92,0.03352,0.01676
42341,0.0200,0.41,31.50,-16.12,3.78,0.03346,0.01673
42363,0.0220,0.41,30.12,-16.72,3.65,0.03349,0.01675
42384,0.0210,0.25,28.78,-17.29,3.52,0.03348,0.01674
42404,0.0200,0.25,27.49,-17.85,3.39,0.03342,0.01671
42424,0.0200,0.25,26.24,-18.37,3.28,0.03336,0.01668
42446,0.0220,0.25,24.98,-18.86,3.16,0.03339,0.01670
42467,0.0210,0.50,23.78,-19.32,3.06,0.03338,0.01669
